ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,Region,Security_Type,Status,ZipCode
88449,2019,,Male,nopre,type2,p1,l1,nopc,b/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4680.0,CRIF,870,CIB,35-44,not_inst,south,direct,no ,44807
82048,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,496500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8280.0,CRIF,856,EXP,25-34,not_inst,south,direct,no,84876
97326,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,566500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9660.0,CIB,732,EXP,35-44,not_inst,North,direct,no ,23239
89974,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CIB,721,EXP,35-44,not_inst,North,direct,no ,84674
118635,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3120.0,CIB,612,CIB,<25,not_inst,North,direct,no,70403
29404,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,106500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2640.0,EXP,876,CIB,45-54,to_inst,south,direct,no ,53565
112911,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,426500,300.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,542,CIB,35-44,to_inst,south,direct,no ,90124
54011,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,66500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10440.0,CIB,525,CIB,45-54,to_inst,south,direct,no,84087
80569,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,966500,360.0,not_neg,not_int,not_lpsm,sb,sr,home,1U,13680.0,CRIF,545,EXP,55-64,to_inst,North,direct,yes,79690
52488,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,586500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,11040.0,CIB,893,CIB,45-54,not_inst,North,direct,no ,71022
120572,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,726500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,9900.0,CIB,762,EXP,55-64,not_inst,North,direct,no,41076
83477,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4200.0,CIB,642,EXP,55-64,to_inst,south,direct,no,38916
80283,2019,ncf,Male,pre,type1,p1,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6900.0,CIB,809,CIB,25-34,not_inst,North,direct,no,66772
39975,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,276500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5820.0,CIB,543,EXP,55-64,to_inst,south,direct,no,83539
114908,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,186500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3120.0,EXP,847,EXP,25-34,to_inst,North,direct,no,86211
44256,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,306500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,40260.0,EQUI,544,EXP,55-64,not_inst,south,direct,Yes,80148
76501,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,506500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,12600.0,CIB,869,CIB,45-54,not_inst,south,direct,no,52201
25794,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,336500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,9120.0,CRIF,555,EXP,55-64,to_inst,south,direct,no ,77923
63024,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,466500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7440.0,EXP,744,EXP,25-34,not_inst,North,direct,no,82698
117334,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3120.0,CRIF,515,EXP,65-74,to_inst,south,direct,no ,77442
108374,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,166500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,11160.0,CIB,612,EXP,25-34,to_inst,central,direct,no ,70892
43517,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,7200.0,EXP,853,EXP,65-74,to_inst,south,direct,no,85817
97771,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,136500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,4320.0,CRIF,545,CIB,>74,to_inst,south,direct,no ,70018
81167,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,706500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7980.0,CRIF,707,CIB,45-54,not_inst,North,direct,no ,90403
98280,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-6000.0,EQUI,861,EXP,45-54,to_inst,south,direct,yes,56415
114885,2019,ncf,Male,nopre,type2,p4,l1,nopc,b/c,736500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8880.0,CIB,818,CIB,55-64,not_inst,North,direct,no ,38418
108140,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,126500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1980.0,CIB,860,CIB,35-44,to_inst,North,direct,no,72587
95956,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,496500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,11760.0,CIB,717,EXP,35-44,not_inst,south,direct,no,10353
45914,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,156500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4560.0,CIB,553,EXP,45-54,to_inst,south,direct,no,83248
77721,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,156500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4200.0,CRIF,708,CIB,35-44,to_inst,North,direct,no ,49872
75366,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,186500,300.0,neg_amm,int_only,not_lpsm,sb,pr,home,1U,-2280.0,EQUI,763,EXP,45-54,to_inst,south,direct,yes,25664
69182,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,266500,360.0,not_neg,not_int,not_lpsm,sb,sr,home,1U,4740.0,CRIF,666,EXP,>74,to_inst,North,direct,no ,87664
38548,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,346500,324.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8160.0,CRIF,756,EXP,35-44,to_inst,south,direct,no,45924
124761,2019,,Male,nopre,type1,p3,l1,nopc,nob/c,366500,300.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7200.0,CIB,778,CIB,35-44,not_inst,south,direct,no ,48303
64549,2019,ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,426500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7200.0,CIB,591,EXP,65-74,not_inst,North,direct,no,25487
107122,2019,cf,Sex Not Available,nopre,type3,p4,l2,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3960.0,EQUI,894,EXP,45-54,to_inst,south,direct,Yes,46139
79512,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,186500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-3600.0,CIB,876,EXP,65-74,to_inst,south,direct,no ,85353
70196,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-4260.0,EQUI,789,EXP,65-74,to_inst,south,direct,yes,77227
115355,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,246500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,-3540.0,EXP,897,EXP,<25,to_inst,south,direct,no,96767
98274,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,136500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,-2220.0,CIB,844,CIB,65-74,to_inst,south,direct,Yes,99518
46985,2019,cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,456500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8280.0,EQUI,694,EXP,45-54,to_inst,south,direct,Yes,83681
35541,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,176500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,4380.0,EXP,659,CIB,65-74,not_inst,North,direct,no,30003
126301,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,246500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,2U,6840.0,EXP,663,CIB,>74,not_inst,North,direct,no,58308
88951,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,726500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,17280.0,EQUI,543,EXP,35-44,not_inst,south,direct,yes,75338
31375,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,616500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8400.0,CRIF,518,CIB,<25,not_inst,south,direct,no ,51273
123143,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,596500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,12180.0,CRIF,839,EXP,25-34,not_inst,south,direct,no,68869
75908,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,-6000.0,CRIF,512,CIB,55-64,to_inst,North,direct,no ,46230
50002,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,136500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4260.0,CRIF,630,EXP,55-64,to_inst,south,direct,no,53007
82932,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,5760.0,CIB,578,EXP,55-64,to_inst,south,direct,no ,36120
102455,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,136500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2880.0,EXP,870,CIB,55-64,to_inst,North,direct,Yes,18514
55765,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,176500,324.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5400.0,CIB,854,CIB,35-44,to_inst,North,direct,no,91736
88126,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,166500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2400.0,CIB,827,EXP,65-74,not_inst,North,direct,no,93305
121992,2019,ncf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,386500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9120.0,EXP,680,EXP,35-44,to_inst,south,direct,no ,62689
47574,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,176500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6000.0,EXP,734,CIB,55-64,to_inst,North,direct,no ,79547
97490,2019,ncf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5280.0,CIB,877,CIB,55-64,to_inst,south,direct,no ,84359
39966,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,766500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,18600.0,CIB,652,EXP,45-54,to_inst,North,direct,no ,33609
76711,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,226500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,2100.0,CIB,550,EXP,55-64,to_inst,North,direct,yes,95409
104583,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,536500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5700.0,CRIF,862,EXP,25-34,not_inst,North,direct,no,55402
128537,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,10200.0,CIB,782,EXP,45-54,not_inst,North,direct,no,60858
40331,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,426500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7500.0,CRIF,701,CIB,25-34,to_inst,North,direct,no,64656
57152,2019,ncf,Male,pre,type1,p3,l1,nopc,nob/c,456500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5280.0,CIB,593,CIB,45-54,to_inst,North,direct,yes,60650
106209,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,376500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5400.0,EXP,531,EXP,35-44,not_inst,North,direct,no,88674
25165,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,446500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5460.0,CRIF,744,CIB,25-34,not_inst,North,direct,no ,49658
50074,2019,cf,Sex Not Available,pre,type2,p4,l1,nopc,b/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5820.0,CRIF,596,CIB,55-64,to_inst,south,direct,Yes,85857
86487,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,446500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4380.0,CRIF,773,CIB,25-34,not_inst,North,direct,no,97003
78906,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,346500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,6540.0,CIB,744,CIB,55-64,to_inst,North,direct,no ,91866
55600,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4680.0,EXP,701,CIB,55-64,not_inst,North,direct,no,42558
53319,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,86500,180.0,not_neg,not_int,not_lpsm,sb,sr,home,1U,7560.0,CIB,546,CIB,55-64,to_inst,south,direct,no ,68410
83147,2019,cf,Male,nopre,type2,p1,l2,nopc,b/c,396500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3720.0,EQUI,888,EXP,55-64,to_inst,North,direct,Yes,49947
29985,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,446500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,10200.0,CRIF,613,CIB,55-64,not_inst,North,direct,no,60635
106609,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,sr,home,1U,13440.0,CIB,645,CIB,55-64,not_inst,North,direct,yes,67678
82909,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,-8880.0,EXP,868,EXP,45-54,to_inst,North,direct,no ,12909
46827,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,376500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-6540.0,EXP,656,EXP,25-34,not_inst,North,direct,no ,98410
45843,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,156500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3000.0,EQUI,675,EXP,25-34,to_inst,North,direct,yes,51539
97713,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1860.0,CRIF,613,CIB,<25,to_inst,North,direct,no ,58315
49090,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,506500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7020.0,CIB,744,CIB,45-54,not_inst,North,direct,yes,94999
83960,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3600.0,CRIF,838,CIB,45-54,not_inst,central,direct,no ,87449
64415,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,246500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-4620.0,CIB,547,EXP,55-64,to_inst,North,direct,yes,23706
98907,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,256500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,3540.0,CIB,639,CIB,45-54,to_inst,North,direct,Yes,89178
92309,2019,cf,Sex Not Available,pre,type1,p2,l1,nopc,nob/c,486500,180.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,11940.0,CRIF,858,EXP,55-64,not_inst,south,direct,no,84232
63953,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,386500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6180.0,CIB,584,EXP,35-44,to_inst,central,direct,no,89310
85990,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,356500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9060.0,CIB,554,EXP,45-54,to_inst,south,direct,no,12183
105499,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7560.0,CIB,668,CIB,25-34,to_inst,south,direct,no ,27516
90434,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,376500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6840.0,CRIF,748,CIB,25-34,not_inst,North,direct,no,67357
59384,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,96500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4620.0,CRIF,855,CIB,45-54,to_inst,south,direct,yes,81326
122294,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,506500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4800.0,EXP,578,CIB,>74,not_inst,south,direct,no ,90305
71235,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,146500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-4140.0,CIB,780,EXP,35-44,not_inst,central,direct,no,88423
79987,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,306500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,5340.0,CRIF,790,CIB,45-54,not_inst,North,direct,no,48364
65057,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,386500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,4860.0,EXP,554,CIB,25-34,not_inst,south,direct,no,77180
125966,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,626500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,10020.0,CRIF,663,CIB,45-54,to_inst,south,direct,no ,84734
77273,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2640.0,CIB,585,CIB,55-64,to_inst,south,direct,no ,73241
54551,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,596500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,15840.0,CIB,519,EXP,45-54,not_inst,south,direct,no ,36699
62197,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4800.0,EXP,783,CIB,55-64,to_inst,south,direct,no,42321
30710,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,96500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4380.0,CRIF,818,CIB,55-64,to_inst,North,direct,no,46601
100045,2019,ncf,Male,nopre,type3,p4,l1,nopc,nob/c,526500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CRIF,887,CIB,25-34,not_inst,North,direct,no ,70731
52981,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-4080.0,CIB,767,CIB,45-54,not_inst,North,direct,no ,66366
110795,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,526500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8340.0,EXP,851,EXP,25-34,not_inst,North,direct,no,13589
44788,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,326500,96.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,31500.0,CRIF,688,CIB,35-44,to_inst,south,direct,no,50968
60509,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,sb,sr,home,1U,29100.0,CRIF,858,EXP,25-34,to_inst,North,direct,no,63586
74505,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,726500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,17700.0,EQUI,518,EXP,55-64,to_inst,south,direct,Yes,53888
110645,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,841,CIB,25-34,to_inst,south,direct,no ,18275
59496,2019,cf,Male,nopre,type1,p3,l2,opc,nob/c,356500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,12840.0,CIB,783,CIB,45-54,to_inst,North,direct,no,68742
102330,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,436500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7380.0,CRIF,876,EXP,55-64,to_inst,south,direct,no ,78193
84653,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,556500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7860.0,EXP,670,CIB,45-54,to_inst,south,direct,no ,62754
67610,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,556500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7200.0,CIB,710,EXP,25-34,not_inst,south,direct,no,77217
53794,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,246500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3420.0,CRIF,853,CIB,>74,to_inst,North,direct,no,97882
58350,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,486500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,-7020.0,CIB,812,EXP,<25,not_inst,south,direct,yes,30347
27170,2019,ncf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,586500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,5460.0,EQUI,545,EXP,35-44,to_inst,south,direct,Yes,51597
31398,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,3000.0,CRIF,744,EXP,55-64,to_inst,south,direct,no,76855
33015,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,236500,96.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,15000.0,CIB,570,EXP,55-64,to_inst,North,direct,no ,54005
70980,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,106500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-1320.0,EXP,534,CIB,55-64,to_inst,North,direct,yes,38570
37530,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,456500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,3U,12240.0,EQUI,538,EXP,35-44,not_inst,North,direct,Yes,83309
48574,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,566500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,12780.0,CIB,601,CIB,45-54,not_inst,North,direct,no,34859
55644,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,356500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,9780.0,CRIF,779,EXP,55-64,not_inst,North,direct,no,15826
82523,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7500.0,EXP,654,CIB,35-44,to_inst,North,direct,no ,27060
42583,2019,ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,476500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-4980.0,EXP,561,EXP,45-54,to_inst,south,direct,no ,90446
120642,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,346500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,0.0,EQUI,797,EXP,45-54,to_inst,North,direct,yes,95634
37142,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,246500,180.0,not_neg,not_int,lpsm,sb,pr,home,1U,5580.0,CIB,866,EXP,35-44,not_inst,North,direct,Yes,96339
80253,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5400.0,EXP,691,CIB,25-34,not_inst,North,direct,no,10983
82996,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,706500,360.0,neg_amm,int_only,not_lpsm,sb,pr,home,1U,15780.0,EXP,800,EXP,45-54,not_inst,North,direct,no,42529
26464,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3420.0,CIB,691,EXP,65-74,to_inst,North,direct,yes,45664
42070,2019,,Male,nopre,type1,p3,l1,nopc,nob/c,316500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8940.0,EXP,819,CIB,35-44,to_inst,North,direct,no,86067
36188,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-5280.0,CRIF,620,EXP,35-44,not_inst,North,direct,no,16599
83627,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,436500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7800.0,CIB,900,EXP,65-74,to_inst,south,direct,no ,55274
99730,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,426500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,3U,8100.0,CIB,826,CIB,25-34,not_inst,south,direct,no ,26775
105546,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6900.0,CIB,530,CIB,25-34,to_inst,North,direct,no ,30811
36584,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,246500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6660.0,CRIF,599,EXP,45-54,not_inst,south,direct,no,60771
54494,2019,cf,Joint,pre,type3,p3,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3240.0,CIB,883,EXP,>74,to_inst,North,direct,no ,64421
118271,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,436500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9960.0,CRIF,504,EXP,55-64,not_inst,North,direct,no ,95685
36168,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,106500,180.0,not_neg,int_only,not_lpsm,sb,sr,home,1U,4620.0,EQUI,500,EXP,65-74,to_inst,North,direct,Yes,52941
32255,2019,cf,Joint,nopre,type1,p3,l2,opc,nob/c,206500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,11100.0,EXP,540,EXP,55-64,to_inst,North,direct,no ,37411
116000,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,376500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,763,CIB,35-44,to_inst,south,direct,no,73984
